client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
1,107,64,1762092615000,1762092615300,300,47,0.012421623542973926,17.1,172.0917607276418
2,107,50,1762092615000,1762092615301,301,49,0.0635504510918221,0.0,139.37068617100516
1,108,65,1762092615000,1762092615301,301,48,0.060126363919752845,0.0,41.36543484323528
2,108,51,1762092615000,1762092615301,301,49,0.05733046095903639,0.0,176.9610090116502
1,109,66,1762092615000,1762092615351,351,49,0.042600581807683,12.5,102.97585811427668
1,110,67,1762092615000,1762092615352,352,49,0.05493976054232358,0.0,102.04998083182909
2,109,52,1762092615000,1762092615353,353,50,0.023732303604701424,0.0,182.15047932368586
2,110,53,1762092615000,1762092615353,353,50,0.0270542999943148,0.0,99.35563436574272
1,111,68,1762092615000,1762092615403,403,49,0.07003183878996197,12.5,42.903584451123464
2,111,54,1762092615000,1762092615403,403,49,0.016874128562226986,0.0,148.59406632764663
1,112,69,1762092615000,1762092615404,404,49,0.029074219741876264,0.0,107.74730770402934
2,112,55,1762092615000,1762092615404,404,49,0.09519505082761363,50.0,110.38494357447108
1,113,70,1762092615000,1762092615454,454,48,0.041857365213665704,12.8,100.49814588399448
2,113,56,1762092615000,1762092615454,454,48,0.08503719033921968,0.0,188.79264631941305
2,114,57,1762092615000,1762092615455,455,49,0.04333703753879408,0.0,45.62744213543896
1,114,71,1762092615000,1762092615455,455,48,0.020724656240275332,0.0,173.1956200661554
1,115,72,1762092615000,1762092615504,504,47,0.09528744425758028,12.8,118.3424080692589
2,115,58,1762092615000,1762092615505,505,49,0.033732747706072874,0.0,155.13200392944157
2,116,59,1762092615000,1762092615505,505,49,0.023646389193529394,0.0,98.51998017950896
1,116,73,1762092615000,1762092615506,506,47,0.005633365660440648,0.0,175.98718421944127
1,117,74,1762092615000,1762092615555,555,47,0.04995938865998102,12.5,87.0054932314699
2,117,60,1762092615000,1762092615556,556,49,0.0945643408121831,0.0,186.076978000861
1,118,75,1762092615000,1762092615556,556,47,0.09054344862983574,50.0,194.90191264098345
2,118,61,1762092615000,1762092615557,557,49,0.0672110486750504,0.0,149.48243215355504
1,119,76,1762092615000,1762092615605,605,47,0.08795564681470755,15.0,183.04265427508497
1,120,77,1762092615000,1762092615606,606,48,0.09406373335785201,0.0,193.6993958951067
2,119,62,1762092615000,1762092615607,607,48,0.03304677594456628,0.0,26.93876567194092
2,120,63,1762092615000,1762092615608,608,49,0.027916316394048513,0.0,105.45173483008769
1,121,78,1762092615000,1762092615656,656,48,0.005025528639813093,12.8,94.25921113280982
2,121,64,1762092615000,1762092615658,658,49,0.09295574603937118,50.0,116.24739925360126
2,122,65,1762092615000,1762092615658,658,49,0.041135938736490955,0.0,44.12734496720507
1,122,79,1762092615000,1762092615661,661,44,0.0626167976921088,0.0,105.26467986952026
1,123,80,1762092615000,1762092615707,707,40,0.041194317688548934,11.1,162.35820747971655
2,123,66,1762092615000,1762092615708,708,48,0.04510460287670809,0.0,193.50827865002256
2,124,67,1762092615000,1762092615709,709,48,0.07806489479133155,100.0,122.35090970233475
1,124,81,1762092615000,1762092615710,710,42,0.0018593526546878626,0.0,20.222784273881953
1,125,82,1762092615000,1762092615758,758,45,0.002630240748774926,13.2,83.28174925850297
2,125,68,1762092615000,1762092615759,759,48,0.05803498269333951,0.0,49.83913797717362
1,126,83,1762092615000,1762092615759,759,46,0.020867131398725338,0.0,175.64657511549038
2,126,69,1762092615000,1762092615759,759,48,0.08204776015512227,0.0,44.84067348510888
1,127,84,1762092615000,1762092615809,809,48,0.09545476730459465,12.8,90.0672097582207
2,127,70,1762092615000,1762092615809,809,49,0.0012499505626627273,0.0,172.23128879730177
1,128,85,1762092615000,1762092615810,810,48,0.08210770037268965,0.0,43.691579004465126
2,128,71,1762092615000,1762092615810,810,49,0.01947743514428062,0.0,173.08428279378103
1,129,86,1762092615000,1762092615860,860,49,0.03668973119951209,14.6,193.83182325195585
2,129,72,1762092615000,1762092615860,860,49,0.009732359240154233,0.0,52.81145531611068
1,130,87,1762092615000,1762092615861,861,49,0.07525890368120358,0.0,72.9627676018238
2,130,73,1762092615000,1762092615861,861,49,0.02094998936780267,0.0,157.72569833930496
1,131,88,1762092615000,1762092615911,911,49,0.03933636296746682,16.7,49.30359239209946
2,131,74,1762092615000,1762092615911,911,49,0.07032047289948237,0.0,108.9182912526306
1,132,89,1762092615000,1762092615912,912,49,0.08356070687214295,0.0,106.53520837325485
2,132,75,1762092615000,1762092615912,912,50,0.07524346947831181,0.0,82.00778719596664
1,133,90,1762092615000,1762092615962,962,49,0.08625588849945418,10.3,52.44357907868084
2,133,76,1762092615000,1762092615962,962,49,0.029607509526786736,0.0,92.60199934050839
1,134,91,1762092615000,1762092615963,963,49,0.05768094680334939,0.0,183.71567747222386
2,134,77,1762092615000,1762092615963,963,49,0.018244643008862572,0.0,195.07329689614645
1,135,92,1762092616000,1762092616012,12,48,0.03303153399591918,16.7,150.00608674061957
2,135,78,1762092616000,1762092616013,13,49,0.055847905104122846,0.0,79.4840487959556
1,136,93,1762092616000,1762092616014,14,48,0.07007245142026228,0.0,77.04972267340698
2,136,79,1762092616000,1762092616014,14,49,0.04115863853152595,0.0,38.97734440728384
1,137,94,1762092616000,1762092616063,63,47,0.09442283999893239,15.0,119.6826588719691
1,138,95,1762092616000,1762092616063,63,48,0.048202799070900006,0.0,57.90466527118106
2,137,80,1762092616000,1762092616064,64,48,0.09179469307387365,0.0,167.73886309464316
2,138,81,1762092616000,1762092616064,64,49,0.09423651475535251,0.0,95.02537398690006
1,139,96,1762092616000,1762092616114,114,49,0.0563063059794549,14.6,100.62337103417896
2,139,82,1762092616000,1762092616114,114,50,0.06089976251120052,0.0,111.9096104566673
1,140,97,1762092616000,1762092616115,115,49,0.02711983463424752,0.0,36.83237231628898
2,140,83,1762092616000,1762092616115,115,49,0.06816981001883052,0.0,89.05058809175254
2,141,84,1762092616000,1762092616165,165,47,0.037141699203201865,19.0,113.14992811049345
1,141,98,1762092616000,1762092616165,165,48,0.06388383489560466,0.0,128.18042478564237
1,142,99,1762092616000,1762092616165,165,49,0.053185481754166146,0.0,101.28241066894267
2,142,85,1762092616000,1762092616166,166,47,0.07319025539331285,0.0,88.64847248168168
1,143,100,1762092616000,1762092616216,216,50,0.013464621154717228,2.5,35.08962679406814
2,143,86,1762092616000,1762092616217,217,50,0.06977161232774803,0.0,145.68295119969508
1,144,101,1762092616000,1762092616218,218,48,0.02947370526873653,0.0,109.7836049121319
2,144,87,1762092616000,1762092616219,219,49,0.02370984273537692,0.0,163.1756554179771
1,145,102,1762092616000,1762092616267,267,46,0.00831625148898132,0.0,111.55668627678428
2,145,88,1762092616000,1762092616269,269,47,0.06046806793108437,0.0,168.81014524234186
1,146,103,1762092616000,1762092616270,270,46,0.07267397080322983,0.0,131.05530315049455
2,146,89,1762092616000,1762092616271,271,46,0.028446850152705108,0.0,192.47540509357162
1,147,104,1762092616000,1762092616319,319,46,0.05635992197352231,0.0,59.85228569886623
2,147,90,1762092616000,1762092616320,320,46,0.0717972336751455,0.0,29.601188389832803
2,148,91,1762092616000,1762092616321,321,47,0.04459786992317491,0.0,152.81349622486357
1,148,105,1762092616000,1762092616322,322,45,0.0649317518226758,0.0,39.93434301623971
1,149,106,1762092616000,1762092616370,370,43,0.029671264851778324,0.0,81.86899994653288
2,149,92,1762092616000,1762092616371,371,48,0.01229976305405911,0.0,146.95884885879906
2,150,93,1762092616000,1762092616372,372,48,0.05360976749344187,50.0,56.06955250126061
1,150,107,1762092616000,1762092616373,373,43,0.04152649324763835,0.0,169.09500931847793
1,151,108,1762092616000,1762092616421,421,44,0.0438074375899685,0.0,170.1236247749864
2,151,94,1762092616000,1762092616423,423,49,0.057145871306303525,0.0,180.79597380415498
2,152,95,1762092616000,1762092616424,424,49,0.0780077123772788,0.0,65.37478840220753
1,152,109,1762092616000,1762092616425,425,44,0.08729742482738398,100.0,32.45435917898643
1,153,110,1762092616000,1762092616473,473,44,0.07697240540907815,0.0,136.24837905514107
2,153,96,1762092616000,1762092616474,474,48,0.002358572003895565,0.0,32.955740720693896
1,154,111,1762092616000,1762092616475,475,46,0.0678657371704549,0.0,68.84412236477823
2,154,97,1762092616000,1762092616476,476,48,0.040699183978572265,0.0,48.28392699186035
1,155,112,1762092616000,1762092616525,525,48,0.09709767963829118,2.5,183.3136907405306
2,155,98,1762092616000,1762092616525,525,48,0.03503580862482375,0.0,82.0442820803553
1,156,113,1762092616000,1762092616526,526,48,0.06696547907581606,0.0,193.71674952468894
2,156,99,1762092616000,1762092616526,526,48,0.007988083699503146,0.0,74.03631578849289
1,157,114,1762092616000,1762092616575,575,48,0.03157978067292612,0.0,137.03837084574383
2,157,100,1762092616000,1762092616576,576,48,0.05780131396209143,0.0,44.11771096937719
1,158,115,1762092616000,1762092616577,577,47,0.09644353845270248,0.0,184.57466733526658
2,158,101,1762092616000,1762092616577,577,48,0.025154457436511082,0.0,186.95370884591148
1,159,116,1762092616000,1762092616626,626,48,0.011867652038592713,0.0,28.17608222345421
2,159,102,1762092616000,1762092616628,628,48,0.019039415519205106,0.0,127.2939050573929
1,160,117,1762092616000,1762092616629,629,47,0.027823319736123023,0.0,187.490817678758
2,160,103,1762092616000,1762092616630,630,47,0.010357945464941787,0.0,89.34299055947082
1,161,118,1762092616000,1762092616678,678,46,0.07501713442209802,0.0,171.46551236698508
2,161,104,1762092616000,1762092616679,679,47,0.018965712335793784,0.0,177.64516030422905
2,162,105,1762092616000,1762092616681,681,48,0.05178006447071246,50.0,144.937965207435
1,162,119,1762092616000,1762092616682,682,45,0.0016988932088203735,0.0,36.65293078500983
1,163,120,1762092616000,1762092616730,730,44,0.09883910486257402,2.6,26.823897480918497
2,163,106,1762092616000,1762092616731,731,49,0.006004873598107797,0.0,148.5501779931929
2,164,107,1762092616000,1762092616732,732,49,0.06874523866202535,0.0,66.71535595886559
1,164,121,1762092616000,1762092616733,733,44,0.06103608862415662,66.7,31.16524339290987
1,166,123,1762092616000,1762092616783,783,45,0.04375446262811126,0.0,62.405951263301894
2,166,109,1762092616000,1762092616784,784,50,0.05118543529687663,0.0,183.36386751663844
1,167,124,1762092616000,1762092616785,785,46,0.04894010238809217,0.0,146.49079391802883
1,168,125,1762092616000,1762092616833,833,45,0.07897774915530284,0.0,105.9373213289184
2,167,110,1762092616000,1762092616835,835,0,0.01841916128688228,0.0,108.91790472652004
2,168,111,1762092616000,1762092616835,835,50,0.024231866364392132,0.0,148.58245762698462
1,169,126,1762092616000,1762092616836,836,44,0.007972522301575746,0.0,51.03338890174766
1,170,127,1762092616000,1762092616885,885,45,0.0059918247016343745,2.5,98.34073433112725
2,169,112,1762092616000,1762092616887,887,51,0.08867220634416854,0.0,39.605569291321785
2,170,113,1762092616000,1762092616888,888,50,0.0035423628101743155,0.0,157.72600542037966
1,171,128,1762092616000,1762092616890,890,43,0.08738337039511751,0.0,72.48833284334142
1,172,129,1762092616000,1762092616936,936,40,0.04235868648425761,0.0,64.62790788969482
2,171,114,1762092616000,1762092616937,937,47,0.011349500408109081,0.0,108.94896385530933
2,172,115,1762092616000,1762092616938,938,46,0.049085896671463375,0.0,132.60587986147107
1,173,130,1762092616000,1762092616939,939,42,0.00341834197596177,0.0,56.570986674475094
1,174,131,1762092616000,1762092616987,987,43,0.06793080279890289,0.0,141.89185897788497
2,173,116,1762092616000,1762092616987,987,47,0.015664436161353348,0.0,190.94110662803138
1,175,132,1762092616000,1762092616988,988,46,0.06242541020358655,0.0,178.76462538791813
2,174,117,1762092616000,1762092616988,988,48,0.09867789569022727,0.0,98.32541860755956
1,176,133,1762092617000,1762092617039,39,50,0.045509487088048334,0.0,184.04166423113114
2,175,118,1762092616000,1762092617042,1042,53,0.013934115372941381,0.0,166.6962529321013
2,176,119,1762092617000,1762092617043,43,53,0.02476732196104362,0.0,196.3834622228183
1,177,134,1762092617000,1762092617043,43,47,0.017769793497845823,0.0,32.507877708781436
2,179,122,1762092617000,1762092617089,89,45,0.0615944246071117,0.0,114.96751868742018
1,179,136,1762092617000,1762092617097,97,49,0.06715518281324694,14.3,43.5716628667173
2,180,123,1762092617000,1762092617141,141,4,0.04999232137144554,0.0,187.1560869144913
1,180,137,1762092617000,1762092617141,141,8,0.02810482810233217,0.0,179.02294003190931
1,181,138,1762092617000,1762092617142,142,44,0.042825219550990494,0.0,198.7077154811905
2,181,124,1762092617000,1762092617142,142,50,0.06688558036284498,0.0,72.08990400785646
2,182,125,1762092617000,1762092617184,184,41,0.02357253281713706,2.9,119.84120281761972
1,182,139,1762092617000,1762092617192,192,49,0.014014139980582041,0.0,63.36302965854661
2,183,126,1762092617000,1762092617193,193,33,0.05009795245388619,100.0,62.71095285698674
1,183,140,1762092617000,1762092617194,194,48,0.017867946433075155,0.0,28.073301854387758
2,184,127,1762092617000,1762092617194,194,6,0.011194767331384615,0.0,117.90690615741916
1,184,141,1762092617000,1762092617243,243,47,0.016237175998982646,2.6,159.29714245086691
2,185,128,1762092617000,1762092617245,245,48,0.08942614186609178,50.0,78.82102827054877
1,185,142,1762092617000,1762092617246,246,47,0.020008721851620184,0.0,34.72692766464877
2,186,129,1762092617000,1762092617247,247,48,0.057932983270384354,0.0,108.55097495470741
1,186,143,1762092617000,1762092617295,295,47,0.01025445176654053,0.0,95.71728204946403
2,187,130,1762092617000,1762092617296,296,47,0.017152085263048067,0.0,191.27349524720182
2,188,131,1762092617000,1762092617298,298,48,0.09588761502290226,0.0,27.867820676684907
1,187,144,1762092617000,1762092617299,299,45,0.0009142331106739787,0.0,68.31953294326036
1,188,145,1762092617000,1762092617347,347,44,0.07537531669240642,0.0,176.1683963522845
2,189,132,1762092617000,1762092617348,348,49,0.028260960106190294,50.0,115.49681941038239
1,189,146,1762092617000,1762092617349,349,45,0.0012617145113404838,0.0,166.15969193023992
2,190,133,1762092617000,1762092617350,350,48,0.09035482416878511,0.0,142.42920407242232
1,190,147,1762092617000,1762092617398,398,46,0.01199530296703738,0.0,167.3092596619566
2,192,135,1762092617000,1762092617399,399,46,0.0458535714968374,0.0,156.65605568413315
1,191,148,1762092617000,1762092617401,401,46,0.05896356985857221,0.0,131.98219702146415
1,192,149,1762092617000,1762092617450,450,46,0.08048035994181757,0.0,190.74628096591923
2,194,137,1762092617000,1762092617451,451,2,0.027651938251233812,0.0,141.6594387050749
1,193,150,1762092617000,1762092617452,452,47,0.012853305342197386,0.0,125.62375255786438
1,194,151,1762092617000,1762092617500,500,46,0.02023191148899446,5.0,165.3865255998632
2,196,139,1762092617000,1762092617501,501,0,0.028901371832413425,0.0,92.2229301643035
1,195,152,1762092617000,1762092617502,502,47,0.00997031477365239,0.0,111.39620454940061
1,196,153,1762092617000,1762092617552,552,48,0.0719964358767102,0.0,125.07046453479397
2,198,141,1762092617000,1762092617553,553,0,0.03953683148585471,0.0,139.57370739761632
1,197,154,1762092617000,1762092617554,554,48,0.000434818583507135,0.0,29.697665965351224
1,198,155,1762092617000,1762092617603,603,47,0.01947228002838205,0.0,131.14336315579934
1,199,156,1762092617000,1762092617603,603,48,0.04568937958060387,0.0,93.53935224307193
1,200,157,1762092617000,1762092617653,653,49,0.05068332762078298,0.0,99.46480024218074
1,201,158,1762092617000,1762092617654,654,49,0.019576919285700847,0.0,100.22931850923806
1,202,159,1762092617000,1762092617704,704,49,0.012515329875973348,2.4,40.02351618794893
1,203,160,1762092617000,1762092617705,705,49,0.09009405798051358,0.0,57.030143617433694
1,204,161,1762092617000,1762092617755,755,49,0.06367271571458193,0.0,35.99620412780348
1,205,162,1762092617000,1762092617756,756,49,0.05706856508874217,0.0,135.16011415446343
1,206,163,1762092617000,1762092617807,807,49,0.013523129962779957,0.0,139.74933431856812
1,207,164,1762092617000,1762092617808,808,49,0.05958696632324409,0.0,170.45008801476814
1,208,165,1762092617000,1762092617858,858,48,0.014549033794457067,2.4,143.46411649123593
1,209,166,1762092617000,1762092617858,858,48,0.013429836846541178,0.0,136.79646039702718
1,210,167,1762092617000,1762092617908,908,48,0.06580780846797905,0.0,165.6105394722114
1,211,168,1762092617000,1762092617909,909,48,0.034993541456149156,0.0,143.71777454432993
1,212,169,1762092617000,1762092617960,960,50,0.024473722775065865,0.0,186.68477062994253
1,213,170,1762092617000,1762092617961,961,49,0.06967873464012457,0.0,32.103982999551306
1,214,171,1762092617000,1762092618010,1010,48,0.03303343616195353,0.0,90.33564510743082
1,215,172,1762092618000,1762092618011,11,48,0.04989323888266659,0.0,24.989958898656447
1,216,173,1762092618000,1762092618062,62,49,0.09549911248354588,0.0,168.42126442458735
1,217,174,1762092618000,1762092618063,63,49,0.08627266090521524,0.0,91.47813009243731
1,218,175,1762092618000,1762092618112,112,47,0.09553432531871127,4.9,199.3104351947736
1,219,176,1762092618000,1762092618115,115,46,0.09799628531220794,0.0,173.24448917866187
1,220,177,1762092618000,1762092618163,163,45,0.01965627126877926,0.0,139.48454858508111
1,221,178,1762092618000,1762092618164,164,47,0.02777948984178006,0.0,197.1017601182106
1,222,179,1762092618000,1762092618215,215,49,0.010622254193912684,2.4,197.2071842076456
1,223,180,1762092618000,1762092618215,215,49,0.023167512225924915,0.0,29.672973486929642
1,224,181,1762092618000,1762092618266,266,49,0.05841980312344618,2.5,70.39802160213951
1,225,182,1762092618000,1762092618269,269,47,0.09904657739386104,0.0,121.95466860924746
1,226,183,1762092618000,1762092618317,317,45,0.023517763352732104,0.0,61.23895339734944
1,227,184,1762092618000,1762092618318,318,47,0.07942081479845561,0.0,54.70557199606739
1,228,185,1762092618000,1762092618368,368,48,0.015545558198299737,0.0,177.65450347248114
1,229,186,1762092618000,1762092618369,369,48,0.05956165067759284,0.0,21.932708436582683
1,230,187,1762092618000,1762092618418,418,49,0.06977230819068493,0.0,113.58421837495167
1,231,188,1762092618000,1762092618419,419,49,0.07709834829855347,0.0,53.88397276886907
1,232,189,1762092618000,1762092618470,470,49,0.00909029335202175,0.0,79.76223550452096
1,233,190,1762092618000,1762092618471,471,49,0.0895351334852949,0.0,122.03403984283668
1,234,191,1762092618000,1762092618521,521,49,0.0365439565512077,7.1,35.437547607451336
1,235,192,1762092618000,1762092618522,522,49,0.07875738757263319,0.0,177.61595040790542
1,236,193,1762092618000,1762092618573,573,49,0.028904829427339563,2.4,51.04926119597274
1,237,194,1762092618000,1762092618574,574,49,0.07882958333791718,0.0,146.09742742595353
1,238,195,1762092618000,1762092618624,624,49,0.06083663860285228,0.0,166.12953070931732
