client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,grid,bandwidth_per_client_kbps
2,1,17,1763559682500,1763559682505,4,0,"0,2,0,0",2332.080175308096
2,1,18,1763559682562,1763559682571,9,66,"0,2,0,0",180.28851614857444
2,1,19,1763559682624,1763559682627,3,10,"0,2,0,0",218.246306545959
2,2,21,1763559682686,1763559682694,8,11,"0,2,0,2",244.99720305798996
2,2,22,1763559682748,1763559682749,1,12,"0,2,0,2",304.8963516131673
2,2,23,1763559682811,1763559682815,4,11,"0,2,0,2",258.88987488604664
2,3,25,1763559682873,1763559682883,10,1,"0,2,2,2",314.05046230629335
2,3,26,1763559682935,1763559682940,5,10,"0,2,2,2",380.68720773858263
2,3,27,1763559682999,1763559683006,7,8,"0,2,2,2",334.5449476591702
2,3,28,1763559683063,1763559683072,9,0,"0,2,2,2",377.0887103614574
2,3,29,1763559683127,1763559683128,1,10,"0,2,2,2",451.6235135966135
2,3,30,1763559683189,1763559683194,4,10,"0,2,2,2",388.37952461691617
2,3,31,1763559683253,1763559683260,7,0,"0,2,2,2",418.65271157628075
2,3,32,1763559683317,1763559683327,9,0,"0,2,2,2",417.92479443324174
2,3,33,1763559683381,1763559683382,1,11,"0,2,2,2",515.7274323798581
2,3,34,1763559683445,1763559683448,3,10,"0,2,2,2",435.4117516928723
2,3,35,1763559683509,1763559683514,5,0,"0,2,2,2",449.2053150709837
2,3,36,1763559683573,1763559683581,8,0,"0,2,2,2",448.0147109308067
