client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,grid,bandwidth_per_client_kbps
10,1,17,1763561430831,1763561430834,2,0,"4,0,0,0",3232.430990798773
10,1,18,1763561430888,1763561430891,3,56,"4,0,0,0",218.38634804622467
10,1,19,1763561430949,1763561430959,10,10,"4,0,0,0",187.53134223440534
10,1,20,1763561431091,1763561431097,5,69,"4,0,0,0",94.60924411156006
10,1,21,1763561431257,1763561431261,4,26,"4,0,0,0",81.46286823685938
10,1,22,1763561431267,1763561431274,6,151,"4,0,0,0",1260.4046465112701
10,1,23,1763561431332,1763561431340,8,53,"4,0,0,0",252.84082300536343
10,1,24,1763561431387,1763561431397,9,9,"4,0,0,0",298.11049316654675
10,1,25,1763561431450,1763561431452,1,2,"4,0,0,0",314.4818758363879
10,1,26,1763561431514,1763561431519,4,12,"4,0,0,0",262.6846068312923
10,1,27,1763561431578,1763561431585,7,0,"4,0,0,0",308.34448163068663
10,1,28,1763561431641,1763561431651,9,0,"4,0,0,0",312.9938828606453
10,1,29,1763561431711,1763561431718,6,1,"4,0,0,0",312.8311517738541
10,1,30,1763561431767,1763561431774,7,11,"4,0,0,0",413.7120693996282
10,1,31,1763561431829,1763561431830,0,0,"4,0,0,0",419.15034197039233
10,1,32,1763561431997,1763561431998,1,112,"4,0,0,0",141.5227144075671
10,1,33,1763561432045,1763561432055,9,111,"4,0,0,0",422.4561403508772
10,1,34,1763561432057,1763561432066,9,45,"4,0,0,0",2315.510063087468
10,1,35,1763561432114,1763561432123,8,45,"4,0,0,0",452.212113024958
10,1,36,1763561432177,1763561432179,2,0,"4,0,0,0",465.7142857142857
10,1,37,1763561432240,1763561432245,4,9,"4,0,0,0",403.88796715076853
10,1,38,1763561432305,1763561432311,6,0,"4,0,0,0",408.4706139028488
10,1,39,1763561432369,1763561432377,7,0,"4,0,0,0",413.09779405414326
10,1,40,1763561432430,1763561432433,3,9,"4,0,0,0",492.2901097331226
10,1,41,1763561432495,1763561432501,6,12,"4,0,0,0",409.87150340138055
10,1,42,1763561432558,1763561432565,7,3,"4,0,0,0",440.21216926670354
10,1,43,1763561432622,1763561432626,3,3,"4,0,0,0",466.9372979282937
10,1,44,1763561432685,1763561432687,2,0,"4,0,0,0",471.8580229306213
10,1,45,1763561432748,1763561432754,5,5,"4,0,0,0",434.1654539348483
10,1,46,1763561432812,1763561432816,4,4,"4,0,0,0",474.0530471036991
10,1,47,1763561432876,1763561432881,5,3,"4,0,0,0",456.84326473094933
10,1,48,1763561432940,1763561432941,0,5,"4,0,0,0",500.02666808896475
10,1,49,1763561433006,1763561433007,0,6,"4,0,0,0",459.1515151515151
10,1,50,1763561433069,1763561433073,3,0,"4,0,0,0",463.76108909915985
10,1,51,1763561433133,1763561433140,6,1,"4,0,0,0",461.36969127096063
10,1,52,1763561433197,1763561433206,8,0,"4,0,0,0",472.9646806776292
10,1,53,1763561433259,1763561433261,2,11,"4,0,0,0",573.0898671093325
10,1,54,1763561433322,1763561433324,2,8,"4,0,0,0",505.1388481043801
10,1,55,1763561433387,1763561433398,10,10,"4,0,0,0",434.172136386917
10,1,56,1763561433450,1763561433453,3,18,"4,0,0,0",589.6512854078034
10,1,57,1763561433514,1763561433523,8,14,"4,0,0,0",467.6698367527119
10,1,58,1763561433577,1763561433579,1,13,"4,0,0,0",589.9947321898911
10,1,59,1763561433640,1763561433642,2,7,"4,0,0,0",529.2606002117424
10,1,60,1763561433705,1763561433712,6,6,"4,0,0,0",480.6987618235353
10,1,61,1763561433769,1763561433778,9,3,"4,0,0,0",514.4187864674163
10,1,62,1763561433833,1763561433834,1,10,"4,0,0,0",611.7110086910249
10,1,63,1763561433897,1763561433901,4,11,"4,0,0,0",515.8139666780595
10,1,64,1763561433961,1763561433968,7,0,"4,0,0,0",520.3613155899438
10,2,66,1763561434024,1763561434029,5,5,"4,3,0,0",591.6065573770492
10,2,67,1763561434087,1763561434096,8,5,"4,3,0,0",543.6482823675507
10,2,68,1763561434151,1763561434164,12,0,"4,3,0,0",540.5977752548574
10,2,69,1763561434272,1763561434277,5,45,"4,3,0,0",328.27621360254295
10,2,70,1763561434297,1763561434301,4,89,"4,3,0,0",1559.7056593081493
10,2,71,1763561434352,1763561434359,7,34,"4,3,0,0",651.1701683787297
10,2,72,1763561434414,1763561434419,5,2,"4,3,0,0",635.061374488546
10,2,73,1763561434466,1763561434478,11,1,"4,3,0,0",651.5419883556361
10,2,74,1763561434529,1763561434533,4,3,"4,3,0,0",704.9976727949733
10,2,75,1763561434593,1763561434599,5,10,"4,3,0,0",592.6186313043003
10,2,76,1763561434656,1763561434665,8,0,"4,3,0,0",597.6924417239263
10,2,77,1763561434719,1763561434721,2,10,"4,3,0,0",710.4361832448205
10,2,78,1763561434783,1763561434787,3,10,"4,3,0,0",607.8714197403668
10,2,79,1763561434844,1763561434854,9,0,"4,3,0,0",603.8371180121258
10,2,80,1763561434907,1763561434911,4,9,"4,3,0,0",715.6315458918552
10,2,81,1763561434970,1763561434979,8,10,"4,3,0,0",604.8315345350157
10,2,82,1763561435034,1763561435046,12,0,"4,3,0,0",618.8444277286003
10,2,83,1763561435106,1763561435113,7,0,"4,3,0,0",623.8871152385175
10,2,84,1763561435160,1763561435165,5,14,"4,3,0,0",810.2266696407282
10,2,85,1763561435220,1763561435227,6,9,"4,3,0,0",685.1096091494201
10,2,86,1763561435285,1763561435294,8,5,"4,3,0,0",638.9120227338533
10,2,87,1763561435346,1763561435349,2,12,"4,3,0,0",784.4663159866104
10,2,88,1763561435410,1763561435413,3,9,"4,3,0,0",679.3516472871245
10,2,89,1763561435472,1763561435475,3,2,"4,3,0,0",706.7119571353456
10,2,90,1763561435535,1763561435537,2,0,"4,3,0,0",712.1141008333697
