client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
2,4,95,1762292737199,1762292737200,0,0,0.08493156012081947,0.0,102.26058343804675
3,4,94,1762292737199,1762292737201,1,0,0.020765822566900807,0.0,99.00931617508202
4,4,93,1762292737199,1762292737201,1,0,0.022471878038069517,0.0,74.18379019830257
2,4,96,1762292737251,1762292737251,0,0,0.09133851046015734,0.0,57.57358378980199
1,4,99,1762292737251,1762292737252,1,0,0.08561209354929733,0.0,192.5595716202588
3,4,95,1762292737251,1762292737252,1,0,0.06026833931968331,0.0,111.5770609127835
4,4,94,1762292737251,1762292737253,2,0,0.050478586576687995,0.0,110.7013420259489
1,4,100,1762292737303,1762292737303,0,0,0.010553426418552093,2.4,193.8674057202307
2,4,97,1762292737303,1762292737304,0,1,0.0055789523227745335,100.0,117.5929424074643
3,4,96,1762292737303,1762292737304,1,0,0.06458499298874314,0.0,59.04535627980543
4,4,95,1762292737303,1762292737305,1,0,0.05516630218114277,0.0,194.30679813050986
1,4,101,1762292737354,1762292737355,0,0,0.06784172328531572,0.0,52.57814463390788
2,4,98,1762292737354,1762292737355,0,1,0.0030334898711639083,0.0,65.38134766405639
3,4,97,1762292737354,1762292737356,1,0,0.04763647456164782,0.0,51.45702631945203
4,4,96,1762292737354,1762292737356,1,0,0.0016784438893253984,0.0,139.03645100698884
1,4,102,1762292737405,1762292737405,0,0,0.05861011029019047,0.0,83.26797044016772
2,4,99,1762292737405,1762292737406,0,0,0.03590400901264538,0.0,175.9450148131984
3,4,98,1762292737405,1762292737406,1,1,0.015908264234445548,0.0,101.51378382782758
4,4,97,1762292737405,1762292737406,1,1,0.06770390087454967,0.0,59.19885270327531
1,4,103,1762292737456,1762292737456,0,0,0.08444880544475736,0.0,33.01959790921819
3,4,99,1762292737456,1762292737457,1,1,0.01399544261024479,0.0,91.51893370505718
4,4,98,1762292737456,1762292737458,2,1,0.09585209171191023,0.0,139.44042004109838
2,4,100,1762292737456,1762292737459,3,2,0.08009697618153493,0.0,57.99497757796284
1,4,104,1762292737507,1762292737508,0,0,0.01090974948668979,0.0,143.04923475413244
2,4,101,1762292737507,1762292737509,1,3,0.034414221146373394,0.0,170.4506789650369
3,4,100,1762292737508,1762292737510,2,1,0.005894312667891599,0.0,80.36414231321766
4,4,99,1762292737508,1762292737511,3,0,0.07373312600975815,0.0,135.40763949844217
2,4,102,1762292737559,1762292737559,0,0,0.038238990697356395,0.0,184.54747536860214
1,4,105,1762292737558,1762292737561,2,1,0.02654087348635751,100.0,40.59222356777882
3,4,101,1762292737559,1762292737562,2,0,0.04538482106431793,0.0,77.78592409998376
4,4,100,1762292737559,1762292737563,3,0,0.08433793586038407,0.0,196.22383462086785
1,4,106,1762292737610,1762292737610,0,2,0.06162641810895913,0.0,138.13895800285576
2,4,103,1762292737610,1762292737611,1,1,0.02194849163229855,0.0,174.70758467728393
3,4,102,1762292737610,1762292737612,1,1,0.0007940230748861966,0.0,81.4018468457003
4,4,101,1762292737610,1762292737612,2,1,0.08262641945913236,0.0,58.01066483446353
1,4,107,1762292737661,1762292737662,0,1,0.031057910008793477,0.0,139.67422480473692
2,4,104,1762292737661,1762292737662,0,0,0.07781913664141415,0.0,164.20740019558318
3,4,103,1762292737662,1762292737663,1,1,0.050219999097767025,0.0,83.6877368570529
4,4,102,1762292737662,1762292737664,2,1,0.025227422383453157,0.0,103.97134329594098
3,4,104,1762292737713,1762292737714,0,0,0.056844490308360175,2.5,137.23708361120967
1,4,108,1762292737713,1762292737715,1,1,0.08985312291403723,0.0,135.38050682762912
4,4,103,1762292737713,1762292737715,1,0,0.03588207259632146,0.0,115.53880842151757
2,4,105,1762292737713,1762292737716,2,1,0.06155803596317825,0.0,41.36512849291219
1,4,109,1762292737765,1762292737765,0,2,0.05962645315555817,0.0,120.87792981032025
2,4,106,1762292737765,1762292737766,1,3,0.07176478514443434,0.0,153.68352171838103
3,4,105,1762292737765,1762292737767,2,2,0.048118475839291235,0.0,129.56594934000384
4,4,104,1762292737765,1762292737768,2,1,0.09992505152264128,0.0,95.77055912898904
2,5,108,1762292737817,1762292737817,0,0,0.0018498445035174727,0.0,32.08123539984567
1,5,111,1762292737816,1762292737818,1,1,0.039349527367799036,0.0,162.27743196306824
3,5,107,1762292737817,1762292737819,1,2,0.09333566572112188,0.0,190.82608651732158
4,5,106,1762292737817,1762292737819,2,1,0.002408837043143364,0.0,117.37098256877627
1,5,112,1762292737867,1762292737868,0,2,0.02849597796175979,5.0,168.72245342672983
2,5,109,1762292737867,1762292737868,0,0,0.026972361729006203,0.0,114.2320929829257
3,5,108,1762292737867,1762292737869,1,1,0.01966525836623777,0.0,126.17206322707655
4,5,107,1762292737867,1762292737869,1,1,0.08553117288894978,0.0,31.450533910747467
1,5,113,1762292737919,1762292737919,0,1,0.09075270230135873,2.4,61.30805008204417
2,5,110,1762292737919,1762292737920,1,0,0.033637381483007024,0.0,129.20217302331105
3,5,109,1762292737919,1762292737920,1,1,0.03710975607499232,0.0,66.48951683995048
4,5,108,1762292737919,1762292737921,1,2,0.09964156568501469,0.0,80.16690582677018
1,5,114,1762292737970,1762292737971,0,0,0.07683529172752136,0.0,186.31416270301878
2,5,111,1762292737970,1762292737971,0,0,0.07196522027216609,0.0,170.43683129346684
3,5,110,1762292737970,1762292737972,1,0,0.05207368748142324,100.0,171.57455213667808
4,5,109,1762292737970,1762292737972,1,0,0.05090566998669428,0.0,68.97879996366808
1,5,115,1762292738022,1762292738022,0,0,0.09940984733202242,0.0,91.89954140495784
3,5,111,1762292738022,1762292738023,1,0,0.0019442874419604796,0.0,98.17534732668486
4,5,110,1762292738022,1762292738024,2,0,0.031530527626436725,0.0,173.04426548572803
2,5,112,1762292738022,1762292738025,2,2,0.044563809449924066,0.0,193.78900001674194
1,5,116,1762292738073,1762292738073,0,0,0.024244709756635376,0.0,48.723190370624366
3,5,112,1762292738073,1762292738075,2,0,0.0678908580245972,0.0,70.95756116741876
2,5,113,1762292738073,1762292738078,5,0,9.82353825476956e-05,0.0,177.33225726922655
4,5,111,1762292738073,1762292738079,6,3,0.037601154432957265,0.0,56.84874453954075
1,5,117,1762292738124,1762292738125,0,1,0.006938250356510679,0.0,121.25423228007669
2,5,114,1762292738125,1762292738127,2,4,0.08232745777126688,0.0,172.81195109719837
3,5,113,1762292738125,1762292738127,2,0,0.036513715864342336,0.0,118.67248470947271
4,5,112,1762292738125,1762292738128,3,6,0.08920457207241789,0.0,43.9553944566497
1,5,118,1762292738177,1762292738178,1,1,0.05395907605121611,0.0,138.0050978261694
2,5,115,1762292738178,1762292738180,2,4,0.048597267156109306,0.0,149.0663592903438
3,5,114,1762292738178,1762292738192,14,12,0.050357961273975585,0.0,176.76422950934221
4,5,113,1762292738178,1762292738193,14,16,0.0855465424163234,0.0,35.263047043625626
1,7,121,1762292738230,1762292738231,0,0,0.08208358858068093,6.5,72.32189148978713
2,7,118,1762292738231,1762292738232,1,0,0.0538640399680288,0.0,47.058248946992386
3,7,117,1762292738231,1762292738233,2,23,0.06424467497101881,0.0,198.20311878325634
4,7,116,1762292738231,1762292738234,3,23,0.0733575787586,0.0,139.53601422991733
1,7,122,1762292738282,1762292738282,0,1,0.023545330066068283,0.0,177.963147188833
3,7,118,1762292738282,1762292738283,0,8,0.04456629536067838,0.0,25.548251553323247
2,7,119,1762292738282,1762292738283,1,1,0.03535265588831365,0.0,31.481090806588462
4,7,117,1762292738282,1762292738283,1,8,0.06650049423883601,0.0,101.22767803715668
1,7,123,1762292738333,1762292738333,0,0,0.03486337364927824,0.0,175.90841314349586
2,7,120,1762292738333,1762292738334,0,0,0.032764075248483175,0.0,169.05184138945262
3,7,119,1762292738333,1762292738334,1,2,0.07186749406946168,0.0,28.379015709968904
4,7,118,1762292738333,1762292738335,1,1,0.0038992287030921837,0.0,22.88721392571493
1,7,124,1762292738384,1762292738385,0,0,0.019076875821949647,0.0,21.335581490486796
2,7,121,1762292738384,1762292738385,1,0,0.052290407711643255,0.0,162.56390784103587
3,7,120,1762292738384,1762292738386,1,0,0.09968961802745882,0.0,196.73561493381925
4,7,119,1762292738385,1762292738386,1,0,0.0310027172122915,0.0,169.34055894441917
2,7,122,1762292738436,1762292738437,0,0,0.01907502127304657,0.0,30.500331152011597
1,7,125,1762292738436,1762292738437,1,1,0.005115299801357876,0.0,182.51250804049113
3,7,121,1762292738436,1762292738438,1,0,0.0002677084708198052,0.0,90.99386897961057
4,7,120,1762292738436,1762292738439,2,0,0.07347562392088962,0.0,66.35229330464631
1,7,126,1762292738488,1762292738489,0,1,0.007092363012066905,2.5,187.82328498318608
2,7,123,1762292738488,1762292738490,1,1,0.0021237601592518306,0.0,160.73128325365286
3,7,122,1762292738488,1762292738491,2,0,0.020022618618618693,0.0,48.6506573206958
4,7,121,1762292738488,1762292738492,3,0,0.02597085944577431,0.0,105.0138582411874
2,7,124,1762292738539,1762292738540,0,2,0.004262210624908114,2.6,126.75778018538472
1,7,127,1762292738539,1762292738541,1,0,0.07803374807250998,0.0,89.38445880036352
3,7,123,1762292738540,1762292738542,2,1,0.0063177967815362225,0.0,193.3009200186509
4,7,122,1762292738540,1762292738543,3,1,0.01001405253948462,0.0,121.88289511790511
1,7,128,1762292738591,1762292738592,1,0,0.09259338119114208,2.5,133.6024374150859
2,7,125,1762292738591,1762292738593,2,3,0.027432379625981253,0.0,85.63578807404228
3,7,124,1762292738591,1762292738594,2,1,0.0447824079393108,0.0,84.7142181241029
4,7,123,1762292738592,1762292738595,3,0,0.0031761524505459215,0.0,100.62287798433067
1,7,129,1762292738643,1762292738644,0,0,0.06613676656988926,5.0,122.76784903696758
2,7,126,1762292738643,1762292738644,1,2,0.018498922197276526,0.0,122.69979330495845
3,7,125,1762292738643,1762292738645,1,1,0.0801773579278658,0.0,194.32288883401978
4,7,124,1762292738643,1762292738646,2,1,0.0036531558029354485,0.0,130.067544823324
1,7,130,1762292738694,1762292738694,0,0,0.031475616355646156,0.0,106.62604751330103
2,7,127,1762292738694,1762292738695,0,0,0.04092381748062568,0.0,106.36203738242288
3,7,126,1762292738694,1762292738695,1,1,0.08370091169627576,0.0,186.64762824137546
4,7,125,1762292738694,1762292738695,1,0,0.010552239204131498,0.0,131.6646945221667
1,7,131,1762292738745,1762292738746,0,0,0.029112284279779778,2.4,144.8308234131126
2,7,128,1762292738745,1762292738748,2,3,0.06306372835237138,0.0,155.4233395210636
3,7,127,1762292738745,1762292738751,5,6,0.019777192553849066,0.0,170.8631025035298
4,7,126,1762292738745,1762292738752,6,6,0.051922510240355706,0.0,48.68231348571629
1,7,132,1762292738797,1762292738797,0,0,0.08416771701169873,0.0,77.14492138801114
4,7,127,1762292738797,1762292738798,1,10,0.06554923666571559,0.0,135.30544326897564
3,7,128,1762292738797,1762292738799,1,8,0.005613323829478257,0.0,38.68707854600052
2,7,129,1762292738797,1762292738800,2,2,0.0021804070045996493,0.0,146.33282126482118
3,8,130,1762292738849,1762292738850,0,3,0.09483293424777262,0.0,151.14634181396667
1,8,134,1762292738848,1762292738851,2,2,0.05172155822374439,0.0,156.7033365190244
2,8,131,1762292738849,1762292738852,3,0,0.05390470569868153,0.0,193.7016966261698
4,8,129,1762292738849,1762292738853,4,8,0.04944213551387894,0.0,195.61395171918778
1,8,135,1762292738900,1762292738901,0,3,0.06491152750874614,0.0,155.24795228385844
